text_id	text_group	text_source	annotation_result_group	annotation_id	annotation_type	annotation_to_name	annotation_from_name	annotation_start	annotation_end	annotation_text	annotation_label
13d07cd238044739b8dc9cd1f7295e71	_	motorvehicles_calcutta_high_court judgement https://indiankanoon.org/doc/1111032	0	H01KL1GT	labels	text	label	16	34	Section 47 (2) (g)	PROVISION
afe92b756de54971905e23e84f616d93	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1774267	0	A2209OSB	labels	text	label	71	85	Moti Lal Varma	OTHER_PERSON
afe92b756de54971905e23e84f616d93	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1774267	0	1DD7XRZO	labels	text	label	162	171	23.9.1995	DATE
5f4f073820574cd6b51d3621d721fbba	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/1612990	0	4BLQLQZZ	labels	text	label	30	42	D. D. Italia	OTHER_PERSON
5f4f073820574cd6b51d3621d721fbba	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/1612990	0	4OLQ0CI9	labels	text	label	72	81	Manchusha	OTHER_PERSON
19ee7b7ccb40428f9a2d2c30c3e9a67b	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/141902510	0	EM3CMLBE	labels	text	label	14	21	Ramkali	WITNESS
19ee7b7ccb40428f9a2d2c30c3e9a67b	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/141902510	0	SNPQNPHT	labels	text	label	31	38	Ujariya	WITNESS
19ee7b7ccb40428f9a2d2c30c3e9a67b	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/141902510	0	143TDU8R	labels	text	label	48	55	Ram Bai	WITNESS
19ee7b7ccb40428f9a2d2c30c3e9a67b	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/141902510	0	SELEXMFB	labels	text	label	65	70	Radhe	WITNESS
696e849ac83a4e6fa855e106d9724e3e	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/183459869	0	PYXML1MG	labels	text	label	193	212	WP No.13983 of 1989	CASE_NUMBER
c4a145da54e44c0dbd50b84627e9755d	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/1236068	0	CKLF6UZR	labels	text	label	273	284	Section 123	PROVISION
c4a145da54e44c0dbd50b84627e9755d	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/1236068	0	FYV58H3E	labels	text	label	332	349	Section 135(1)(i)	PROVISION
feb663ec6e7d451e9e2286b1a6b6f0e5	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/280872	0	4F11J9EJ	labels	text	label	16	41	Tamil Nadu Act 41 of 1992	STATUTE
feb663ec6e7d451e9e2286b1a6b6f0e5	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/280872	0	V2OIWR0D	labels	text	label	65	78	Supreme Court	COURT
feb663ec6e7d451e9e2286b1a6b6f0e5	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/280872	0	0PWAWU47	labels	text	label	82	99	T.P.K.Tilakavathy	OTHER_PERSON
1781a7ae1c144c9ca2bc1ebb89575f6e	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/168213069	0	HAUMLHOV	labels	text	label	126	136	Padmavathi	OTHER_PERSON
1781a7ae1c144c9ca2bc1ebb89575f6e	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/168213069	0	H7QBIZH6	labels	text	label	185	193	Saibanna	PETITIONER
1781a7ae1c144c9ca2bc1ebb89575f6e	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/168213069	0	T24336NK	labels	text	label	271	281	Padmavathi	OTHER_PERSON
0c2a1aff91e9486abc88caa5242df3c1	_	industrial&labour_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1848208	0	R0NEWHIY	labels	text	label	67	80	Musharrat Ali	WITNESS
0c2a1aff91e9486abc88caa5242df3c1	_	industrial&labour_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1848208	0	1BJ7EVAO	labels	text	label	92	104	Shahjad Khan	WITNESS
0c2a1aff91e9486abc88caa5242df3c1	_	industrial&labour_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1848208	0	0A81HH9Y	labels	text	label	143	160	Cr.A.No.1196/2000	CASE_NUMBER
4ed8e0185f3049a292c9ab59283e3397	_	civil_gujarat_high_court judgement https://indiankanoon.org/doc/1448262	0	3GOBH8UH	labels	text	label	66	74	I.D. Act	STATUTE
490b7a356e4342e8b92edd76d3724ca4	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	8JYZM68C	labels	text	label	42	58	Ashok Kumar Jain	OTHER_PERSON
490b7a356e4342e8b92edd76d3724ca4	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	G2XFQTP1	labels	text	label	69	80	Vikash Jain	OTHER_PERSON
490b7a356e4342e8b92edd76d3724ca4	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	H3ZLYVAP	labels	text	label	93	106	Prakash Singh	WITNESS
490b7a356e4342e8b92edd76d3724ca4	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	3EYVKDUZ	labels	text	label	113	124	Section 161	PROVISION
490b7a356e4342e8b92edd76d3724ca4	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	OHN7IFHR	labels	text	label	128	132	CrPC	STATUTE
392d7a02bf73447a874d4ce03b2580b8	_	industrial&labour_patna_high_court judgement https://indiankanoon.org/doc/501746	0	XGJV9ZH8	labels	text	label	67	82	Raghubans Dubey	OTHER_PERSON
392d7a02bf73447a874d4ce03b2580b8	_	industrial&labour_patna_high_court judgement https://indiankanoon.org/doc/501746	0	IH87ZR1A	labels	text	label	91	107	1967 Cri LJ 1081	PRECEDENT
392d7a02bf73447a874d4ce03b2580b8	_	industrial&labour_patna_high_court judgement https://indiankanoon.org/doc/501746	0	TYLIOONF	labels	text	label	119	132	Supreme Court	COURT
4a85ca89e7ad4571b5b64b7fc186214c	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1693393	0	UNFNHXZE	labels	text	label	88	98	Section 22	PROVISION
4a85ca89e7ad4571b5b64b7fc186214c	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1693393	0	GT03NAMB	labels	text	label	106	117	Reforms Act	STATUTE
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	UNWH3KAB	labels	text	label	49	59	Om Prakash	WITNESS
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	KYMKWUT2	labels	text	label	109	115	Onchha	GPE
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	6XY5TCBM	labels	text	label	119	128	16.4.2002	DATE
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	N2CG5KLU	labels	text	label	173	184	section 302	PROVISION
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	8NCPYTBQ	labels	text	label	185	214	I.P.C at crime No. 96 of 2002	CASE_NUMBER
686a659656714b8fb64fbab198c40462	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/120970111	0	8O3K091R	labels	text	label	250	265	HC Sudhir Kumar	WITNESS
aef1a94e77f14acf81bb4a06a054a0d8	_	motorvehicles_kerala_high_court judgement https://indiankanoon.org/doc/178020220	0	TPZBFI8W	labels	text	label	26	40	Andrews Mathew	OTHER_PERSON
54d58352bc8b478294de173f6f0fafc9	_	civil_karnataka_high_court judgement https://indiankanoon.org/doc/1937292	0	4GK5JYOT	labels	text	label	18	39	13th of January, 1995	DATE
54d58352bc8b478294de173f6f0fafc9	_	civil_karnataka_high_court judgement https://indiankanoon.org/doc/1937292	0	CEJYIVXS	labels	text	label	56	78	W.P. No. 17474 of 1987	CASE_NUMBER
966a736e242c4f7fb7458a4deef4dad9	_	constitution_districtcourts judgement https://indiankanoon.org/doc/146706738/	0	TH6Z8BHT	labels	text	label	115	126	D.D. Sehgal	OTHER_PERSON
5897d870d8274f2581a105d67a70dac1	_	industrial&labour_districtcourts judgement https://indiankanoon.org/doc/166890103/	0	5GYDKG6Y	labels	text	label	142	147	Delhi	GPE
b249a51be7a845d3a37a76d880a951f1	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/23880587	0	AQ3OXRJT	labels	text	label	74	84	08/09/2010	DATE
fc500ec735a240dabe2bf5d2051fdd74	_	constitution_bombay_high_court judgement https://indiankanoon.org/doc/444791	0	0A60OXZH	labels	text	label	27	36	Deshpande	OTHER_PERSON
fc500ec735a240dabe2bf5d2051fdd74	_	constitution_bombay_high_court judgement https://indiankanoon.org/doc/444791	0	ZE1EZO3Q	labels	text	label	76	107	Comptroller and Auditor-General	ORG
077d3b8aa3764bf7a5b7c3988fc2f2a0	_	constitution_punjab-haryana_high_court judgement https://indiankanoon.org/doc/838895	0	3JYLQ7KN	labels	text	label	14	33	21st November, 1950	DATE
34bfbeb4498b47319b041405cc64b3bf	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/70575336	0	QO09OH9X	labels	text	label	0	15	Ilu @ Pratiksha	WITNESS
34bfbeb4498b47319b041405cc64b3bf	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/70575336	0	BCCB1P6G	labels	text	label	38	50	Vidhya Singh	OTHER_PERSON
34bfbeb4498b47319b041405cc64b3bf	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/70575336	0	E558K3L6	labels	text	label	53	80	Criminal Appeal No.838/2012	CASE_NUMBER
34bfbeb4498b47319b041405cc64b3bf	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/70575336	0	4YDXLFP8	labels	text	label	140	144	Ramu	OTHER_PERSON
34bfbeb4498b47319b041405cc64b3bf	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/70575336	0	XSBIZCWT	labels	text	label	192	198	Bhopal	GPE
1c9b9214e1684aefbe1891526714c82b	_	industrial&labour_andhra_high_court judgement https://indiankanoon.org/doc/123138695	0	G5AK3PN6	labels	text	label	0	10	P. Eedaiah	WITNESS
00d3c795f1c3443694d13e8c613692f0	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/43836141	0	VS7CG4SA	labels	text	label	117	126	Mohan Jha	OTHER_PERSON
08e700792c124f3e8fca71ecd75fff81	_	criminal_kerala_high_court judgement https://indiankanoon.org/doc/79707176	0	WL2GIMBK	labels	text	label	83	92	Thiruvarp	GPE
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	KG2WC2RY	labels	text	label	21	36	Order 14 rule 5	PROVISION
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	776SZWC9	labels	text	label	37	40	CPC	STATUTE
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	MRG6L8TM	labels	text	label	51	62	Section 151	PROVISION
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	QH494082	labels	text	label	63	66	CPC	STATUTE
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	CTYZF0S8	labels	text	label	99	113	Karuna Solanki	OTHER_PERSON
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	BCWZ5TPE	labels	text	label	152	161	14.1.2010	DATE
9d30a87255014375a80286735ac524e5	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/132810052/	0	4NTFN2XD	labels	text	label	201	210	24.4.2012	DATE
8be4995dfd7b40a08726352d3b5a2b4a	_	motorvehicles_karnataka_high_court judgement https://indiankanoon.org/doc/91191643	0	HO9IR2ZL	labels	text	label	0	16	Section 14(2)(a)	PROVISION
7b8664f7784346a288d3baeab2962c84	_	tax_madras_high_court judgement https://indiankanoon.org/doc/1300317	0	CD161KWU	labels	text	label	61	70	20-2-1929	DATE
f5f0bfcb0abf4cd087912d2be1de1dba	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/182778896	0	I2BFA70S	labels	text	label	15	32	Cr.A No. 491/1994	CASE_NUMBER
f5f0bfcb0abf4cd087912d2be1de1dba	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/182778896	0	74AFLPT2	labels	text	label	33	52	Cr. A No. 1190/1996	CASE_NUMBER
f5f0bfcb0abf4cd087912d2be1de1dba	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/182778896	0	URSTS2EP	labels	text	label	182	192	Apex Court	COURT
f5f0bfcb0abf4cd087912d2be1de1dba	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/182778896	0	IEZK1B53	labels	text	label	213	228	AIR 1983 SC 753	PRECEDENT
f5f0bfcb0abf4cd087912d2be1de1dba	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/182778896	0	H79GYJ3J	labels	text	label	230	279	Bharwada Bhoginbhai Hirjibhai Vs. State of Gujrat	PRECEDENT
112440a01b0f46eb8443ca0e7f3561a3	_	civil_delhi_high_court judgement https://indiankanoon.org/doc/130756847	0	OLNYG8RX	labels	text	label	37	42	Dubai	GPE
112440a01b0f46eb8443ca0e7f3561a3	_	civil_delhi_high_court judgement https://indiankanoon.org/doc/130756847	0	QGXO02FP	labels	text	label	66	76	S.L.Chopra	OTHER_PERSON
c6436b5033014ca88f19204def545614	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/1730157	0	X404MCZ5	labels	text	label	129	138	10-7-1997	DATE
ec0f5f74359c4a029167e5740dbf6a0e	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/508234	0	57JVYHNM	labels	text	label	295	303	Calcutta	GPE
722a479e7f954e24b80ba1265dd7fb47	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	CZCG5KCH	labels	text	label	136	151	Section 34(1 A)	PROVISION
ed2d024e19a44769abb125be7d603ec8	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/43871414	0	N1XPUOKF	labels	text	label	47	65	Rajiv Ranjan Verma	OTHER_PERSON
ed2d024e19a44769abb125be7d603ec8	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/43871414	0	RN3SO25T	labels	text	label	125	135	16.12.2011	DATE
ed2d024e19a44769abb125be7d603ec8	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/43871414	0	CP92BZNR	labels	text	label	168	195	Case No. RC.BSI/2011/5/0005	CASE_NUMBER
55b931618f6c45f88ad085721661869e	_	tax_karnataka_high_court judgement https://indiankanoon.org/doc/1248834	0	VGINMP0K	labels	text	label	42	47	Ullal	OTHER_PERSON
ee5292ae670040e2a59d70c792401a30	_	constitution_calcutta_high_court judgement https://indiankanoon.org/doc/1949616	0	XVXQDT1E	labels	text	label	52	69	Balaram Choudhury	WITNESS
8d5966a7bbdb4055b70186d98ada1eb8	_	financial_districtcourts judgement https://indiankanoon.org/doc/34483639/	0	SJD63HCX	labels	text	label	78	88	25.06.2012	DATE
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	A5L3NKWZ	labels	text	label	34	43	24.3.2014	DATE
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	OT1JUPTI	labels	text	label	56	73	Crime No.103/2014	CASE_NUMBER
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	Z5APOWY5	labels	text	label	88	125	Police Station Amlai District Shahdol	ORG
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	P3UY5Q8Y	labels	text	label	159	213	Sections 363, 366(Ka), 368, 376(2)(jha), 120(b) r/w 34	PROVISION
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	U4F1FWX5	labels	text	label	217	220	IPC	STATUTE
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	Y7MVRG94	labels	text	label	225	234	Section 4	PROVISION
f90bd0ee308843ad9e1aad4cd8dfdcd1	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/109258792	0	AP8Z1BJK	labels	text	label	242	295	Protection of Children from Sexual Offences Act, 2012	STATUTE
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	B3CKM85Q	labels	text	label	10	59	Basavaiah(Dr.) Vs. Dr.H.L.Ramesh-(2010) 8 SCC 372	PRECEDENT
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	GT147GH7	labels	text	label	61	118	University  of Mysore Vs. C.D.Govinda Rao-AIR 1965 SC 491	PRECEDENT
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	MX8ESQ64	labels	text	label	123	184	Dalpat    Abasaheb Solunke Vs. Dr.B.S.Mahajan-AIR 1990 SC 434	PRECEDENT
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	9C21CFP9	labels	text	label	203	242	Neelima Misra Vs. Harinder Kaur Paintal	PRECEDENT
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	LAKX1UPK	labels	text	label	250	263	Supreme Court	COURT
b555856312714b988a13ee33df20f120	_	constitution_andhra_high_court judgement https://indiankanoon.org/doc/67797187	0	MQGPE6OL	labels	text	label	299	339	University of Mysore Vs. C.D.Govinda Rao	PRECEDENT
a9eb363b153340daaa350705e50c90f0	_	tax_districtcourts judgement https://indiankanoon.org/doc/861613/	0	BG3JQRC3	labels	text	label	56	66	Jamshedpur	GPE
622766abdce74b48b502ea1a33db4080	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/1713335	0	U8C7SD4G	labels	text	label	0	22	[1972] 42 Comp Cas 125	PRECEDENT
09ea02fd2f1e4bad8e79a3eeaf827f37	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/1818078	0	9U2CU7FP	labels	text	label	29	66	clauses (v) and (vii) of section 2(f)	PROVISION
09ea02fd2f1e4bad8e79a3eeaf827f37	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/1818078	0	G69BOQK7	labels	text	label	74	84	Excise Act	STATUTE
de197d671efc481eab1ed5187b2cb64c	_	motorvehicles_gujarat_high_court judgement https://indiankanoon.org/doc/766510	0	9WAVC5GM	labels	text	label	153	163	Naran Pala	RESPONDENT
de197d671efc481eab1ed5187b2cb64c	_	motorvehicles_gujarat_high_court judgement https://indiankanoon.org/doc/766510	0	QLFLND77	labels	text	label	176	184	Vanthali	GPE
a8abbb86d3a246ffa5c4fdaa191659ba	_	civil_calcutta_high_court judgement https://indiankanoon.org/doc/1747584	0	GYPD25BC	labels	text	label	9	28	Narendra Deb Sharma	WITNESS
a0fa80519ec44c7980f77c234b2d0ca9	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/134612203	0	ITXFOL19	labels	text	label	56	116	Ram Parkash Vs. State of Punjab, Crl. Appeal No. 149 of 1992	PRECEDENT
a0fa80519ec44c7980f77c234b2d0ca9	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/134612203	0	GU4FN2GO	labels	text	label	129	139	16.07.2003	DATE
a0fa80519ec44c7980f77c234b2d0ca9	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/134612203	0	EI5XAAPP	labels	text	label	209	220	Ashok Kumar	WITNESS
726e3c1d3c6a41d2a19cc8ebf8af0e22	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/86759466	0	TSBDB3TY	labels	text	label	44	64	W.P. No.9175 of 2013	CASE_NUMBER
726e3c1d3c6a41d2a19cc8ebf8af0e22	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/86759466	0	YIQNYDQ9	labels	text	label	71	81	01.04.2013	DATE
04156515067d4f918904bf1b6071dd70	_	civil_districtcourts judgement https://indiankanoon.org/doc/80306325/	0	5N4V5LPG	labels	text	label	110	123	R. Kiran Nath	JUDGE
04156515067d4f918904bf1b6071dd70	_	civil_districtcourts judgement https://indiankanoon.org/doc/80306325/	0	OJ540WIL	labels	text	label	169	175	Dwarka	GPE
04156515067d4f918904bf1b6071dd70	_	civil_districtcourts judgement https://indiankanoon.org/doc/80306325/	0	Z3261KWK	labels	text	label	177	186	New Delhi	GPE
04156515067d4f918904bf1b6071dd70	_	civil_districtcourts judgement https://indiankanoon.org/doc/80306325/	0	ESX38JHX	labels	text	label	216	226	03.07.2010	DATE
fa3362cc746143069fb113b0bd803dea	_	tax_districtcourts judgement https://indiankanoon.org/doc/1977535/	0	DVWCEJQU	labels	text	label	289	303	Section 142(3)	PROVISION
fa3362cc746143069fb113b0bd803dea	_	tax_districtcourts judgement https://indiankanoon.org/doc/1977535/	0	E77GX52N	labels	text	label	311	317	IT Act	STATUTE
a65023a5f90a4baf9b0159b4f6607cd3	_	motorvehicles_andhra_high_court judgement https://indiankanoon.org/doc/134984219	0	TPX387SS	labels	text	label	0	64	United India Insurance Company Limited Vs. Patricia Jean Mahajan	PRECEDENT
a65023a5f90a4baf9b0159b4f6607cd3	_	motorvehicles_andhra_high_court judgement https://indiankanoon.org/doc/134984219	0	EE33DPW0	labels	text	label	67	81	Susamma Thomas	OTHER_PERSON
a65023a5f90a4baf9b0159b4f6607cd3	_	motorvehicles_andhra_high_court judgement https://indiankanoon.org/doc/134984219	0	15TVPDG7	labels	text	label	94	106	Trilok Chand	OTHER_PERSON
0d5e50fb5195424a86ba339d36397671	_	tax_districtcourts judgement https://indiankanoon.org/doc/826619/	0	7WNNJ0PH	labels	text	label	112	121	s. 40A(3)	PROVISION
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	U2FHZM6H	labels	text	label	49	57	S. 498-A	PROVISION
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	8XSQ7YLY	labels	text	label	58	64	I.P.C.	STATUTE
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	CCEVNHHG	labels	text	label	115	124	11-7-1991	DATE
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	FSB8EIVZ	labels	text	label	131	139	S. 498-A	PROVISION
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	TDLR9PW9	labels	text	label	150	155	S. 34	PROVISION
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	QPE4SBFF	labels	text	label	157	163	I.P.C.	STATUTE
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	8JPM006L	labels	text	label	174	183	S. 156(3)	PROVISION
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	XGXQ91U4	labels	text	label	184	191	Cr.P.C.	CASE_NUMBER
94add2930bc14f3897943b3ee029405a	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/1293958	0	NDCDITDQ	labels	text	label	244	264	C.C. No. 120 of 1991	CASE_NUMBER
16f5514490234985a7b33754d07fdb35	_	motorvehicles_bombay_high_court judgement https://indiankanoon.org/doc/11684691	0	G4Y2YSSC	labels	text	label	3	9	Karnik	OTHER_PERSON
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	RES0SC5T	labels	text	label	41	51	23.12.2008	DATE
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	MNMHD76X	labels	text	label	57	67	11.08.2008	DATE
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	J6MX8DHN	labels	text	label	77	89	Shahid Balwa	OTHER_PERSON
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	UNKEYLKV	labels	text	label	94	106	Vinod Goenka	OTHER_PERSON
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	ZUTUD9BF	labels	text	label	148	172	Kalaignar T.V. Pvt. Ltd.	ORG
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	5UFOFHJF	labels	text	label	206	244	Kusegaon Fruits & Vegetables Pvt. Ltd.	ORG
65b8198e09d944c88f8a402de271a858	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/609797	0	KSZ3T0KY	labels	text	label	254	277	Cineyug Films Pvt. Ltd.	ORG
fa75e13e2692443f9961bec9cf76914c	_	industrial&labour_punjab-haryana_high_court judgement https://indiankanoon.org/doc/595853	0	0Z922K05	labels	text	label	80	87	17.1.79	DATE
b1fbc0f6a03443ca90c02e0130a0850b	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/746213	0	GDXZ6VJW	labels	text	label	32	42	section 13	PROVISION
b1fbc0f6a03443ca90c02e0130a0850b	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/746213	0	5KFCL6N0	labels	text	label	50	68	Securitisation Act	STATUTE
94aace8a427a40f48e701b2013a2b8f1	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/108605804	0	EFZPT5UI	labels	text	label	24	34	22/01/2007	DATE
94aace8a427a40f48e701b2013a2b8f1	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/108605804	0	PGCN82T3	labels	text	label	78	88	Sevantiben	OTHER_PERSON
94aace8a427a40f48e701b2013a2b8f1	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/108605804	0	F2PCVS5W	labels	text	label	314	325	section 302	PROVISION
94aace8a427a40f48e701b2013a2b8f1	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/108605804	0	WFV65TED	labels	text	label	333	350	Indian Penal Code	STATUTE
dc0ce718b7724e6690a753106302794a	_	motorvehicles_andhra_high_court judgement https://indiankanoon.org/doc/135603457	0	GVETFGZP	labels	text	label	112	125	Mahesh Sanghi	OTHER_PERSON
dc0ce718b7724e6690a753106302794a	_	motorvehicles_andhra_high_court judgement https://indiankanoon.org/doc/135603457	0	8SP7YZN9	labels	text	label	232	241	21-1-1985	DATE
971768ee0ef5498099ec34ae722ea155	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/1888060	0	9CWQ32D2	labels	text	label	7	25	7th February, 1969	DATE
971768ee0ef5498099ec34ae722ea155	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/1888060	0	ND5FIQD2	labels	text	label	167	175	Calcutta	GPE
971768ee0ef5498099ec34ae722ea155	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/1888060	0	9615REVJ	labels	text	label	204	228	India Steamship Co. Ltd.	ORG
1cb6776009dd4909aed5ebd172dd879d	_	civil_rajasthan_high_court judgement https://indiankanoon.org/doc/182384241	0	WQYO69FG	labels	text	label	25	34	section 5	PROVISION
